temp,hum,pressure_diff,co2_level,voc_level,anomaly
22.57119622704723,59.53681209091278,-12.258563236191149,757.2738001730507,231.99049649352304,0.0
25.418380327797486,55.71486736588524,-15.594451560370892,903.1874215737862,209.233907056417,0.0
25.259672324860457,54.761476837718675,-11.911495911135837,800.2365999853158,205.25124915728566,0.0
26.013754010254708,66.49144476749603,-5.6748791244881325,838.3683848712062,348.31797556143465,1.0
24.46479161632305,52.32706365815901,-13.515720887730629,721.4665436999717,252.3276005935274,0.0
31.44676582629871,61.02861246301585,-10.750786670537742,780.3986342097094,221.2067410894346,1.0
22.014218177135838,56.587475619600646,-13.48481646892941,801.5036915590325,230.28423987058954,0.0
24.24317767697821,58.38751193947906,-13.96693614387482,1218.8621788185735,564.5924557872198,1.0
20.056511693288364,58.637169988919936,-12.505609740687948,843.6412277426825,235.57717254887288,0.0
25.153974230304435,55.903744292189394,-19.565013088112465,751.7667500492363,247.3327085458438,0.0
25.73034796872093,47.33297351462378,-21.993900189127626,846.1930926968157,259.7756158110614,0.0
28.622930548720234,82.45249585032741,-4.190015909090025,1102.766522459349,770.5422247150595,1.0
32.32315006031967,79.06683808292735,-7.35215788531099,978.3423044395624,638.9768009188579,1.0
24.92234055336186,55.96841916021715,-15.869242420126922,929.585659413441,164.32907061520658,0.0
25.15389850219913,59.46623422497216,-21.900539686691985,671.8332915798816,121.75340112459703,0.0
27.829194035547516,58.35193988402078,-16.4576250571436,782.7084499224003,262.25824428580074,0.0
22.70760565408922,52.04683621210144,0.6627023695657748,725.0042954396098,228.2445624039197,1.0
36.11251848790513,62.086513214907946,-1.1548507149841258,968.3659467168418,213.19330680449133,1.0
25.17324033102911,47.56243216463614,-11.812848078583631,907.4811388178936,159.0398485687903,0.0
23.04360230605718,59.57089543694401,-13.364441291208148,635.1352013534438,174.95105883493557,0.0
33.12979938758803,51.72328301908685,-13.773355242789817,704.0173484953402,241.90182701341917,1.0
26.478078546089037,47.15745507828006,-20.07436309360022,743.7600097961465,210.41075038845892,0.0
21.642486595906583,61.751698218423684,-19.88961211277229,784.3334300687527,217.08016630825642,0.0
22.681490788157106,49.96143184087799,-21.66033727160199,772.1648762318378,220.04495820266914,0.0
22.313001065381602,46.43273844289273,-15.46906109516279,820.8888629792467,273.80520440056836,0.0
22.676521234172093,60.59300116749674,-14.585640113669305,833.8566002069414,131.3949031312117,0.0
21.42850628709504,49.28201216447993,-10.801346805698152,1661.9367604313566,632.3938836644129,1.0
21.177367084570392,43.97560531034816,-17.742002371694213,729.4139742038413,96.07914645541528,0.0
23.676330215922736,57.133823921674974,-13.674161312552101,864.9743514859894,232.4220863139414,0.0
24.293282441325868,50.670764088446724,-17.218267620564674,1462.4611583398435,583.8561239770116,1.0
24.794177405479722,57.945720674007774,-15.702979998099195,1620.1349685177686,575.5282537307819,1.0
21.553559273066895,56.965572029642104,-11.067979177300886,815.4280678911421,134.46910154636066,0.0
24.36464070323537,48.25300522184792,-15.291276719103353,831.3090902055902,239.93933454841607,0.0
23.501255571614973,51.76793560204572,-14.183712108284155,812.9766759433024,179.74262835996785,0.0
22.97486427763029,54.54890671535294,-16.599065908281446,782.8462967230436,230.96284486601743,0.0
22.605683827264517,57.43637794126005,-18.340379983175026,911.4575440300881,227.8351789526769,0.0
23.54165801956237,57.948414335559576,-5.934645968074852,748.8592592600014,180.35972632721553,0.0
23.89383014386007,53.36054145053703,-13.905506724576714,783.9986426193728,103.29240104247805,0.0
26.222947702373276,64.90856589935294,-14.739813908464933,655.3207588357103,188.11432830198666,0.0
26.508879328977017,60.202378995448484,-14.078785780884102,784.9971110436941,173.11067880673858,0.0
23.558718277498627,50.57036983530608,-4.175812175641733,660.8840430297922,204.75334191568194,1.0
25.059061872918225,54.34825069357012,-0.289078043177214,827.9538676216508,214.5303163929344,1.0
22.801029904653642,53.807183254874595,-12.6752680430838,863.819073327346,251.05716376663185,0.0
21.58653759684748,49.36822675955241,-14.939439091000638,959.8742914202569,127.08074266515106,0.0
24.902490794066765,51.459183835128016,-8.426635184468683,695.60539914315,289.8382205472425,0.0
23.888177582310366,53.84625606970063,-18.144282983178705,720.3997154648116,261.8454815966373,0.0
25.731813819779198,51.54348443504735,-14.545808182251385,716.9027458740693,206.33668346142574,0.0
22.55001333219771,53.26789077684408,-13.474152108888228,727.6396226892529,229.5136660914805,0.0
23.3704584575483,55.17370251081226,-14.133642875986137,1540.3682903743475,562.505505065034,1.0
25.522282145206212,51.06728675091716,-10.529308163710699,869.0040135077332,118.90224188227656,0.0
25.814037942897478,54.931484900095626,-14.263014141358276,621.7171987260881,204.46342673298707,0.0
25.056765555836822,54.05219502599312,-14.00228450650628,725.7688425707721,207.55331430343264,0.0
31.618330214435883,52.22594473919554,-20.209535577876316,842.4132300769115,287.34485855933764,0.0
22.17379024432887,44.602573606812825,-15.783888734896342,966.4797693117912,167.44992667716207,0.0
24.134529897227033,51.70373444685874,-12.303372550749328,709.2934074531156,157.6521316127119,0.0
27.230365766265592,54.8890259579417,-18.1576137034436,839.133233338979,210.89464948814768,0.0
23.768762971356853,49.42648060220468,-17.35405783281367,681.9386458392178,139.97267491229428,0.0
25.66746235396761,54.42527992438957,-16.67132021417786,821.8282240251369,254.55076781454298,0.0
24.551603165484416,50.9781194963479,-15.70806378489135,708.3601847105766,237.60122968201264,0.0
20.806732893468126,55.71231690540509,-14.446135740327962,815.8648671118614,160.46201582729745,0.0
24.79427683330634,65.7236803649374,-16.810470568937774,662.622165722137,238.51127577111657,0.0
25.70054350779134,66.07623593898381,-15.162514402920026,606.0508085413057,168.0444628574073,1.0
24.002180933466377,66.17333766952659,-12.03331420153344,864.4918982114216,85.14634663571843,0.0
23.10420782483753,55.39271159985433,-12.848878084477109,762.8076018723506,174.44724184575037,0.0
23.604451135227396,53.709729476686064,-9.895388911686965,973.1720439843405,119.62365123812344,0.0
20.36754245355134,57.21434910395131,-9.200761426595019,692.7715332242472,132.11834163032853,0.0
24.22449681197839,64.52194491443161,-17.484324895392863,820.2555643522753,190.2774014083,0.0
28.344444330812767,92.38168081817233,-7.607078994052207,908.5696460130424,495.4977656330807,1.0
28.600115299365708,45.626030424074926,-10.949268986119705,828.9268890967511,153.43220497893606,0.0
30.031591373199824,48.407085077173456,-12.414486979194676,702.4301011412837,178.7044631987026,1.0
24.29813948217781,54.525642851801365,-12.007768874960226,758.2902934605694,258.77505146350757,0.0
22.83717213213882,45.19608843063847,-12.353248556291627,829.5391041714408,197.35861860753042,0.0
22.203102539207745,50.51231775296399,-17.121279892099764,590.3221532633809,150.03284441747422,0.0
28.791848786544897,51.20774941447653,-15.860874698071429,814.0382657831035,117.43225615922903,0.0
27.503229093994364,51.35174955487854,-18.854507435728692,1702.3611813063492,555.2132836835981,1.0
25.969665304554958,53.23043372531688,-16.32179012477183,890.5351616066154,165.74186685750095,0.0
24.55755340532068,52.47980166743359,-18.325209699582345,830.5332748633051,204.7849329368845,0.0
20.079390794877995,60.68396313937795,-18.53351716193168,764.3715246930908,188.10156945733058,0.0
24.31855363479946,63.75670662709169,-23.94179414155739,1063.4892627934187,219.0009196992345,0.0
23.30352817990496,49.091884241106236,-15.966454442370962,757.6602316889614,185.9278915949106,0.0
28.646852561822104,57.27195433193011,-12.697428900851072,812.782623288192,139.37726783972272,0.0
27.010673513050293,59.23228234696769,-11.740908552538324,731.7586829829149,263.07055483417685,0.0
26.538533745602088,50.66162427331596,-0.15385648569706145,764.4269628612533,236.38534188776956,1.0
21.935968248528898,56.06899195695007,-13.233465112963914,896.4603135753421,169.34289568984204,0.0
21.139755070745743,57.37627495019572,-21.38143480872641,728.5407653712396,213.68714765545818,0.0
22.58853592416139,67.30072104282756,-16.98503412640229,801.13971288888,237.08979400709137,0.0
29.983813765456873,59.913098288806964,-14.157224294348467,960.9667288966594,213.23126493489903,0.0
23.736776785935845,55.687970239608276,-14.45907428779903,1097.480119263744,519.7904004993052,1.0
26.331535242616184,48.990277070118196,-15.679662311366226,992.5980415182846,148.6662626890555,0.0
22.260195797592477,58.08919976731514,-18.979566818797217,751.5413534097687,227.05525759130686,0.0
23.238045156275433,57.31259985472625,-14.996622914525302,814.2390903674195,165.72284907485027,0.0
36.502019722619885,61.163995683378204,-14.636662559600556,935.592456652151,234.2574457078825,1.0
24.964518697435853,54.317986419279805,-14.193189295327787,835.3753214821543,237.53490577739862,0.0
27.111169912485757,51.39429817018852,-12.622408955746648,783.8965356469772,200.04540396236487,0.0
20.224159701793436,49.361522247960984,-16.38286394593605,755.3476347048485,187.1625827000979,0.0
28.665908950701652,58.419027167620335,-12.537165182374398,760.5392424355709,225.76980745486694,0.0
27.45229643623397,59.60314196495723,-18.980197849733173,801.4082584696408,138.67918962422252,0.0
23.63790570170991,60.3775502114806,-11.671064881351768,875.0253170558756,210.503594381949,0.0
25.309404276085733,57.14239321958012,-16.939707736789273,797.6486523997232,94.72929362877602,0.0
22.797748466858533,51.394141985892624,-13.69351334260867,848.401163531867,204.0102498474659,0.0
22.95254930943094,54.30742291089571,-17.170935871541943,748.4489506686152,101.48500841952203,0.0
30.03527923669951,76.476701214544,-3.2234068827391384,1136.973340271578,508.02243740206956,1.0
25.058021633085257,59.93384797814613,-19.66266942967857,792.4570422003305,144.61214846549606,0.0
25.35343575865055,57.23359490048755,-11.415368769725333,846.9579697153509,261.9655889289919,0.0
24.461507394084773,56.883755986993805,-13.260488089850808,1168.934541419866,365.9559334190832,1.0
19.211067517779686,56.29856898678138,-12.463996627248008,727.9450851564881,210.42276884947486,0.0
33.81111603187632,84.84233335258071,-5.78045921591232,1188.9961881460563,263.39076524305244,1.0
25.604856282255987,53.065418731444986,-17.85219365683496,800.1000208518088,295.8256660117945,0.0
22.519612428596204,56.05153926927998,-13.807551609956938,819.683685428105,160.3909411392394,0.0
21.970756050287942,53.74625900789198,-1.3868465891548298,847.6466858168742,180.19966901801325,1.0
23.3861784311373,53.55096274170161,-12.818544001167599,774.6191387621245,177.44228003114574,0.0
23.104439673338767,58.515765356631555,-15.655167497021491,805.0779195234684,168.21261568279868,0.0
27.544146824045793,55.813176198867566,-13.280981990856692,879.1840771781877,237.02334355966224,0.0
22.52718897060354,57.36122880608843,-19.750269843419634,783.064464304281,231.7536439382855,0.0
34.02088270071749,58.13899993211343,-19.34444049352136,752.4479018546014,186.33020750204298,1.0
24.352794628290066,60.3441061982174,-4.725223715230291,791.1790080227702,158.8523002911675,1.0
23.158224466116188,49.80600680282146,-15.152369750919004,822.9652957693866,189.72536198365614,0.0
22.99832125719515,50.865267189092805,-15.834112161657764,830.5718450984936,240.89993009260905,0.0
24.0563499591578,51.714353209840304,-17.28234410261082,747.8708037527781,259.3690861294073,0.0
20.931551604675935,56.732151268154105,-13.638379871750043,767.4351336265661,228.0393221574628,0.0
25.68899447016649,58.77185487088187,-16.620640630613735,799.3999875665126,213.0396106418244,0.0
24.152400639262357,70.21499179128861,-4.654294580207421,967.2920249298745,628.8623779247937,1.0
25.273430305277245,57.05965502573452,-18.14054002617303,921.293201488988,162.81911879853794,0.0
24.091011956065604,61.98762672881831,0.153567892079709,710.6374423508486,185.19233216251166,1.0
22.039399412369946,54.81882879168614,-11.719991041992541,863.8378275104861,233.416805010293,0.0
24.722962477099625,54.39123696034113,-18.28923783449538,759.6840636495488,249.84865917999358,0.0
25.18505550177164,52.81776778022938,-18.59063804286888,772.2186715653501,167.00857439838293,0.0
25.87801769206446,51.547272753756985,-18.18677087295633,909.8180543661409,250.75452378002822,0.0
23.57668810126206,65.27648626795957,-13.773124835989007,743.0665781893167,42.24167739287324,0.0
20.989773997901008,60.084105218988114,-14.398628306043097,674.8662767901311,236.48992334104548,0.0
24.862519668294855,59.56697936454815,-8.603798081722612,798.2177863637444,297.7356278897204,0.0
26.312559789230967,64.74667741947466,-15.256858669325354,1716.0274612238277,592.5085277323624,1.0
32.55764190411524,82.62388510667567,-2.5897784938884167,1236.9381205100372,500.05259837772667,1.0
21.413581504424457,54.76975539819811,-14.041721486631518,569.4256425392639,213.68746071274566,0.0
25.8183180303172,59.13599094402178,-18.08696626510811,748.1210806135093,270.2639622085577,0.0
21.658771855956367,56.74450715003096,-13.5788425524572,971.4301353121319,135.99948011427966,0.0
25.863923663826437,51.71671907297938,-17.770572765970897,941.5403818830825,235.09316626861943,0.0
21.477740733174862,49.69927912333885,-19.925537089093798,849.696347411773,157.1428992428222,0.0
26.30897410685068,54.86442111643511,-13.66481702631682,720.2967634652883,169.52368778831288,0.0
25.87404891759636,64.40564479855327,-14.442364592907953,781.6392859931372,237.82708311545264,0.0
21.897126730255085,57.46893112864844,-14.959559093731393,776.1586633548015,210.73483399719174,0.0
27.298038066658936,58.72187313497295,-17.258470380757778,943.972863611789,217.0093329728119,0.0
21.0411262806111,58.24855360392826,-13.339750524286254,998.383058927214,97.35533345064091,0.0
28.321106899823242,46.26688239468319,-25.650508646587852,876.6779767780708,103.67958263393037,0.0
24.1594323916339,52.0586839116177,-11.745516821668605,847.5586939709644,226.86842603551798,0.0
24.738372982335587,47.34430386507982,-17.30148628371932,648.0035934441879,205.76851094768202,0.0
25.50810200363021,49.873629457789875,-18.66072034350673,771.530457331046,276.05252951947966,0.0
27.154660155163114,54.64029075957919,-14.226763414338315,793.8506254913012,263.80922324926206,0.0
23.22530231093469,57.86105206250803,-10.26069289391592,828.6404226766439,184.1924457809524,0.0
26.43514458163448,52.44388070253258,-14.524106207609082,768.8393070362521,234.6877102142364,0.0
25.156958463059453,53.48332842436625,-16.11282114938178,715.3747800540344,209.15365403870234,0.0
26.147248623699266,50.32086909306234,-17.44429823414888,730.7505502931875,233.50606146368068,0.0
26.34803105567074,56.24741457446266,-11.91139909190605,612.6607419499563,246.88063357128433,0.0
26.211805113658993,52.21866287982379,-15.67840759694146,873.5314390589917,275.7911103020915,0.0
25.04469620192191,56.32068691821754,-18.124819367498283,944.3027643090205,171.83519383626233,0.0
31.756351957589448,56.20982399934331,-14.60942214837031,738.627834982782,182.18103617559512,1.0
22.7597130638887,54.22529176105657,-21.49477172452484,717.98566223188,274.54443584699004,0.0
24.988184704353333,44.17449067849287,-16.482674841280346,878.8334117010828,252.06586373537021,0.0
22.210394545193573,53.48592389405023,-10.623926627101662,812.9677011152867,121.42217680261429,0.0
25.245803185171162,52.56831399510356,-10.522482411418029,1202.147624925261,507.9288251321028,1.0
25.169992201580644,53.964743078896305,-13.437456528755991,773.7288780260168,263.9819057715148,0.0
20.935575598007294,59.1241107590973,-11.943661760385272,857.4110745952086,209.0813977073458,0.0
23.970914996193862,54.96991388902031,-16.886250674783472,805.8749197003439,141.90852843787073,0.0
22.625900118899256,63.67448479307709,-13.230098100625304,746.1901965420378,185.55394744580352,0.0
24.673916933355557,54.165171288584354,-13.217114287499541,715.4893204862078,144.9654042915863,0.0
23.57338123896982,63.819362581511804,-16.623308266702228,878.7830968502501,252.81031842174147,0.0
21.684963228996487,55.835411530090354,-17.925109156578245,892.9564567604606,137.8177872600686,0.0
24.080934317928605,54.297916401262114,-16.402851294468693,937.9497065000352,188.63447065826963,0.0
22.97915066027381,55.42499457022708,-10.117729559982859,831.3960927950515,202.84482012373536,0.0
25.97023750380383,62.69730716552861,-13.932166248375895,884.1006889360519,203.4945862905044,0.0
25.86660425722984,50.95366393470646,-11.19473906422011,738.3651777785427,206.58250625035342,0.0
24.768426238069242,49.837512953220596,-11.708961571757913,691.8997092429585,234.012483339467,0.0
21.16798467064644,49.52457379045708,-12.169641386879682,1477.3227874499837,520.5526218791202,1.0
26.005058042278606,47.092115420834155,-12.999594984839414,839.8779602496588,138.57392581566728,0.0
22.95739454920592,44.64894886577947,-9.748603619495814,688.6320622607066,282.4968407611168,0.0
26.009122562651736,56.02917522829021,-11.991719008268173,699.1060940099197,216.15012231999827,0.0
25.32506260130795,57.71828646265982,-15.340110984049364,689.3559861827396,277.06701091209476,0.0
23.4005416938659,49.16546970487375,-15.690643769501984,890.1958263683341,231.2630980390774,0.0
25.88719724668141,60.51882282011144,0.00012026854513935703,799.9316176122152,241.86509067852958,1.0
25.08678376134453,62.76068268829397,-11.848538192972534,769.7196876466382,181.21284446029665,0.0
26.70452212091225,56.82628962627373,-7.090184411622186,920.9465620270296,115.98553797531895,0.0
20.19831208525748,54.970124968461505,-14.793557674513071,732.3346426263854,193.54523403773985,0.0
23.84907765351866,58.292264342632514,0.324716167525398,1039.242768825893,189.712282833562,1.0
25.292343720653715,57.14259650402842,-16.0686645608301,661.2235072510771,263.23254045199127,0.0
18.37162256185379,50.2418076253987,-14.364898561310023,872.9688708328517,224.71302437701172,0.0
22.799675936412687,48.34248114737372,-17.079870832285735,868.1114088945546,215.97666163869118,0.0
22.74601915548685,48.90005951468242,-12.51988704832036,846.9081845597099,158.81268149806982,0.0
21.637421266829293,55.8810977129882,-13.95797668935462,706.076417097028,93.5515395257867,0.0
21.529907865320666,58.251383067267106,-10.42463055457405,833.9774857474537,171.1408343290656,0.0
21.54370913434186,43.19450326551085,-13.780224506277001,686.6523231727872,162.4274164558791,0.0
24.25400525466173,47.38738825523512,-13.26282479718193,696.3173223670192,216.58368973548437,0.0
23.17045925408987,57.57785868440801,-17.192583700617597,632.2487197930532,109.183856470404,0.0
26.149372294138743,61.90076686724331,-12.397087028320222,939.6343600025457,203.20109340659076,0.0
33.00858030665469,55.75500524025905,-16.786301796162004,809.184941104771,243.0461467551481,1.0
22.954799877501998,52.27509853215431,-17.843018601669414,866.926971176687,189.55849968519354,0.0
25.88895972052837,82.18751067337772,1.116413713874346,914.1641096111646,581.3123831884022,1.0
19.814416625621835,53.55402403721742,-17.72983257697786,854.8975212345684,242.7562351484229,0.0
24.841901443523422,60.788244262725854,-16.51534572214073,730.7654317076766,110.16324585025714,0.0
25.22309405766145,56.76426547627707,-17.653403709587735,746.1115262731415,135.9128370714198,0.0
20.183698897958873,55.70100298254163,-14.890402161038372,775.8437553087157,207.7005225479694,0.0
25.41998377808393,53.79699143298781,-17.61479121483617,851.0525564132146,145.06888589565466,0.0
25.116410054116884,57.85294308755811,-11.936541511961188,1872.5365102541791,569.853623265125,1.0
26.88444915592113,56.11434799444863,-14.55201239645995,926.3789992033438,197.0147475581965,0.0
22.15184052249759,60.551855693647774,-16.49118294711275,576.4020783017726,245.6961185072456,0.0
24.13263982551062,58.838396050942755,-20.92963136991141,802.976210113158,192.9568210380208,0.0
24.649527406621868,52.309674147022584,-8.808727273110408,727.0341881247131,161.60281736976563,0.0
26.169879072873808,60.70291542171151,-11.378227599870092,845.9784420896028,150.30398749322714,0.0
26.284206369407528,53.530604574017744,-14.08259243403863,769.9169675771362,177.2186285908134,0.0
23.99205919417358,53.976366622453405,-18.014657750021186,759.7991386229975,217.76288088922772,0.0
24.10369390095897,50.77888890730844,-19.476762714461678,752.3699584625405,148.6479288393861,0.0
21.587098087996484,46.14280176761132,-14.244067531339804,823.2568318171456,221.37608817381758,0.0
27.663455990371588,50.57064278842143,-16.81001550305009,879.0304153872851,274.0281586196171,0.0
23.41805087417361,59.47217732698322,-17.383875446849157,1530.4177513309141,744.581233414641,1.0
22.13465614609636,55.6723072199312,-15.472712304481451,862.796045153909,192.54334977578262,0.0
25.88938388021321,53.553913049268374,-18.571909821600556,805.2019590133928,214.58568693532305,0.0
21.874692054429335,51.81116548064024,-17.015200829060696,915.7090538403922,213.0143633596005,0.0
30.286522896296795,50.776755834053205,-20.469031981540784,740.8906633464132,196.52100687905144,0.0
27.32178283569861,58.0413647270821,-18.526162584470786,823.3019895511516,215.7102553770034,0.0
24.334418496694045,79.59973427431981,-3.851463725776829,1280.8303469323705,375.8739472653524,1.0
20.057966991727284,51.197254462936655,-17.61901344390998,838.0858554293561,162.98805688973158,0.0
22.11290300511326,45.185394329225375,-8.72314526702796,838.3681218670938,199.7120820512679,0.0
30.29852528755437,51.0755740007131,-14.881877599842184,558.9757127294398,203.16814190455312,1.0
32.65978896904148,56.22621657841375,-12.692867761904562,693.8003547637655,266.5513950108493,1.0
22.79546155986094,56.82185271529313,-11.737414671074454,900.4663810994789,198.32783984941105,0.0
25.83309337725777,53.51347722095974,-17.872644738251058,614.2086424904469,238.16790234358203,0.0
22.96658479505203,52.32500861675659,-15.393358420360665,563.8747460534181,283.99165806688154,0.0
23.781483656949263,52.73311086065554,-11.185830632926598,717.5029292561214,180.35763550672246,0.0
23.073758657989146,41.838365433766285,-15.411871636913713,667.9801956829192,236.32915495351932,0.0
22.41591168010944,47.30677086063258,-22.98187917497041,1398.8745697309573,675.4443657521518,1.0
25.66186024336372,54.95839107080434,-14.800825789243005,1665.8100484433137,577.2007486715047,1.0
34.108419471273535,46.403046009587776,-12.700048626608854,859.0092801125404,210.84953365121802,1.0
24.131589215935954,59.86427171772542,-10.740411115970886,833.8369109578607,216.4814660814668,0.0
25.726226805943607,68.1986612868582,-10.75590721220325,701.7927548125587,223.84614998395767,0.0
21.507150496810514,50.57024790488967,-17.795751000049364,902.1463180793057,259.8162559836517,0.0
26.048681486218793,52.42070702189061,-15.636358490331911,878.2631775044517,190.85475148879098,0.0
24.89345032125754,66.0464806697468,-14.019525363749159,838.0556119398699,204.14379349513388,0.0
22.34245533050497,57.84625492098009,-12.211100029640988,708.945728086686,194.37126541881366,0.0
18.872028460774132,54.58764625643512,-16.840162565438707,762.1798857393078,167.0863044392428,0.0
25.316693887196507,64.76184324527019,-15.369382324505581,835.2449706808593,170.6344910303201,0.0
24.253810298144288,68.94189511548079,-12.416320420312754,667.4981102054327,242.32285298908707,0.0
23.81831665647572,56.23144478470691,-16.348250893455077,753.3522902439054,152.52842385262932,0.0
23.955980575055495,61.77782112947017,-20.841054064855495,892.8513301198273,264.9982052086997,0.0
26.31874226477084,47.35161750390652,-3.859117629981811,797.1209865337523,161.53206598348012,1.0
28.854392320280667,50.29979944390191,-16.47646843859777,792.7125700122889,280.29957763836774,0.0
24.457828544434932,50.235604051035615,-16.597640674074803,832.1529925643337,167.33637572595498,0.0
23.761200254679636,55.77384666007233,-9.463607697429476,618.8228518806634,169.86144786310263,0.0
26.652948757132748,54.302333459525784,-18.567471131704224,880.2222672168481,273.6074997655223,0.0
22.104932385009796,46.00191239281852,-16.078854777743597,911.1872738246038,236.85975262658957,0.0
24.993266809403988,55.52684573001656,-14.598783187947495,845.1130562572088,182.11706524643125,0.0
25.08471538520658,49.27985038210276,-16.279567261716256,632.3920044251128,243.99698790775778,0.0
25.649031369908748,61.33368100355809,-14.797836533724123,872.3076101728695,236.60777689879262,0.0
34.721743682082234,50.58074663715561,-8.091016945382828,1195.9333968038584,597.2668917501694,1.0
21.158345328930377,61.045544731580556,-16.037807560302337,836.3529508797134,280.8357806047653,0.0
26.638859400475113,55.10077613106886,-12.127086954160902,662.3277458903212,195.94139494990895,0.0
23.965724268471153,59.8745970502359,-14.471010271043765,811.0389120196096,283.0825186094422,0.0
20.6707931501434,59.02724351536377,-15.969065088833517,828.0038685351655,202.50575684299224,0.0
21.593502531539745,53.53592182507797,-14.51548404519438,821.8484337684138,132.90926604354956,0.0
20.406367591885065,60.89697091543416,-14.576877054127735,675.030726975776,172.10819855635754,0.0
22.098068333855,49.369388304722406,-12.622174110674619,999.3626905948969,147.20553813540363,0.0
26.901561460525286,60.04001674818352,-12.025987412892079,1473.5326502380753,717.3509096539757,1.0
24.81223545158869,49.367857127971874,-16.570161176460946,1443.6689240489873,601.9083828318454,1.0
24.136477537194835,55.40420741113056,-12.463001786834477,900.0809617376964,217.03668706487198,0.0
21.502388393015703,48.42362330358947,-14.716377695769822,953.0310026764196,145.18319584766576,0.0
26.864069634192962,55.733912318005366,-10.49874462455741,785.0500271427904,268.4871862177671,0.0
22.878204053777335,59.16837654424969,-18.78557802521075,826.7952779699598,271.09210250796275,0.0
23.814811825878476,55.76376928324709,-10.203026533989913,1087.9383650001369,241.9329503409774,0.0
26.03361988203658,45.5668148388774,-13.740182619858185,829.4899632466442,113.68766931778053,0.0
21.388741326778693,60.65099997545973,-13.786844925583491,995.4172911411908,156.9705687430167,0.0
24.150281857513917,58.39171882894399,-14.93986039528144,772.2777616082216,143.88733555154022,0.0
20.545124534901912,56.02115334198397,-16.358011651296113,1066.5193861757443,181.81485241138472,0.0
22.619049967926916,52.19447513042054,-13.546896717573459,822.7411611767046,250.2563712174283,0.0
24.003878468635055,52.04292983505802,-10.219417470823693,905.9433542764018,186.51957163436398,0.0
23.841321503459035,56.576771256681766,-13.60029808958296,814.8814841234952,167.38321641044172,0.0
29.21608609133598,52.17704612745755,-15.305130913685844,781.3155220984638,164.78119352781698,0.0
23.501119756750672,52.35337593465422,-15.784714347604856,792.6831269960612,224.48352587685238,0.0
22.11083457845015,63.84962795447037,-14.04543940841705,799.2083105606573,226.95523027620655,0.0
23.300750993840715,52.93265744045857,-11.791724524796408,817.1666641245737,188.37867538969422,0.0
23.540795824786787,59.246130592681865,0.06660522092101706,783.7250332796186,28.688685587397487,1.0
28.943984071150872,50.41472116715476,-12.147825937849618,555.9544262031352,230.71855676778813,0.0
23.728653162353943,47.320293901217326,-14.94101804974028,856.146464739357,254.24968568094172,0.0
24.77671423517846,46.61955236337657,-13.849551718485422,776.7873400241504,152.74314289126056,0.0
24.396786847043305,59.06538948681888,-10.46412743469287,708.839685774606,85.21344651128548,0.0
24.27340948444332,63.14821459006481,-11.933847213845393,761.1020371535782,128.6370159568276,0.0
25.886406500011297,61.14766107419645,-15.63098209721556,802.6144528531142,202.48124302314088,0.0
23.667482447403486,58.519596246933375,-7.988586250912244,1486.1510043201426,558.2023291697825,1.0
27.139224242808773,56.45215245993247,-11.974793171592125,1414.6405996291905,450.6608760892717,1.0
25.610402713744154,56.635628129531476,-11.862921378293844,989.90469111931,186.95431653754397,0.0
25.550612271608482,45.530380459094275,-16.840062731522945,808.3519767990764,275.4112530140261,0.0
26.809288513029458,62.33254255590511,-13.525663415334657,688.1803906629987,269.89465858188305,0.0
